name,description,price,stock,categoryId,locationId
Product_3035,Description_3035,342,00,55,1,1
Product_3036,Description_3036,52,00,72,3,1
Product_3037,Description_3037,441,00,52,3,1
Product_3038,Description_3038,310,00,60,3,1
Product_3039,Description_3039,344,00,61,3,1
Product_3040,Description_3040,389,00,63,4,1
Product_3041,Description_3041,231,00,81,2,1
Product_3042,Description_3042,498,00,4,2,1
Product_3043,Description_3043,271,00,32,3,1
Product_3044,Description_3044,195,00,60,4,2
Product_3045,Description_3045,457,00,56,3,2
Product_3046,Description_3046,284,00,60,2,1
Product_3047,Description_3047,205,00,63,3,2
Product_3048,Description_3048,397,00,17,3,2
Product_3049,Description_3049,250,00,92,2,1
Product_3050,Description_3050,365,00,96,4,1
Product_3051,Description_3051,314,00,78,3,2
Product_3052,Description_3052,16,00,17,2,1
Product_3053,Description_3053,140,00,24,4,1
Product_3054,Description_3054,222,00,60,4,2
Product_3055,Description_3055,328,00,18,4,1
Product_3056,Description_3056,202,00,42,1,1
Product_3057,Description_3057,309,00,7,2,1
Product_3058,Description_3058,113,00,83,3,1
Product_3059,Description_3059,196,00,75,3,2
Product_3060,Description_3060,298,00,27,2,2
Product_3061,Description_3061,47,00,68,3,1
Product_3062,Description_3062,174,00,88,2,1
Product_3063,Description_3063,494,00,34,1,1
Product_3064,Description_3064,320,00,14,4,1
Product_3065,Description_3065,42,00,31,4,2
Product_3066,Description_3066,266,00,29,2,2
Product_3067,Description_3067,183,00,99,4,1
Product_3068,Description_3068,147,00,41,3,2
Product_3069,Description_3069,126,00,16,1,1
Product_3070,Description_3070,199,00,64,4,1
Product_3071,Description_3071,318,00,41,1,2
Product_3072,Description_3072,233,00,76,4,1
Product_3073,Description_3073,196,00,44,4,2
Product_3074,Description_3074,442,00,25,3,1
Product_3075,Description_3075,221,00,73,2,1
Product_3076,Description_3076,352,00,11,1,2
Product_3077,Description_3077,211,00,29,3,1
Product_3078,Description_3078,439,00,77,2,1
Product_3079,Description_3079,76,00,36,3,2
Product_3080,Description_3080,234,00,98,1,2
Product_3081,Description_3081,53,00,36,3,2
Product_3082,Description_3082,304,00,98,4,1
Product_3083,Description_3083,136,00,80,4,2
Product_3084,Description_3084,293,00,97,3,1
Product_3085,Description_3085,180,00,57,3,2
Product_3086,Description_3086,441,00,38,1,2
Product_3087,Description_3087,193,00,77,1,1
Product_3088,Description_3088,150,00,29,4,1
Product_3089,Description_3089,149,00,55,4,1
Product_3090,Description_3090,283,00,27,4,2
Product_3091,Description_3091,292,00,79,4,1
Product_3092,Description_3092,177,00,19,4,1
Product_3093,Description_3093,485,00,90,2,2
Product_3094,Description_3094,121,00,20,1,2
Product_3095,Description_3095,459,00,68,4,2
Product_3096,Description_3096,112,00,97,4,1
Product_3097,Description_3097,168,00,82,3,2
Product_3098,Description_3098,276,00,19,2,1
Product_3099,Description_3099,283,00,12,3,1
Product_3100,Description_3100,276,00,39,4,1
Product_3101,Description_3101,448,00,8,1,1
Product_3102,Description_3102,338,00,23,3,2
Product_3103,Description_3103,27,00,97,2,2
Product_3104,Description_3104,273,00,69,1,2
Product_3105,Description_3105,219,00,62,4,2
Product_3106,Description_3106,424,00,35,2,1
Product_3107,Description_3107,251,00,24,4,1
Product_3108,Description_3108,438,00,58,4,1
Product_3109,Description_3109,286,00,82,1,2
Product_3110,Description_3110,102,00,99,1,1
Product_3111,Description_3111,468,00,86,1,1
Product_3112,Description_3112,311,00,58,2,1
Product_3113,Description_3113,451,00,27,1,2
Product_3114,Description_3114,99,00,45,2,1
Product_3115,Description_3115,313,00,71,2,2
Product_3116,Description_3116,41,00,67,3,2
Product_3117,Description_3117,400,00,14,3,2
Product_3118,Description_3118,118,00,89,3,1
Product_3119,Description_3119,481,00,16,1,1
Product_3120,Description_3120,186,00,75,3,1
Product_3121,Description_3121,212,00,37,1,1
Product_3122,Description_3122,405,00,11,3,1
Product_3123,Description_3123,332,00,64,3,1
Product_3124,Description_3124,476,00,48,4,2
Product_3125,Description_3125,86,00,80,2,1
Product_3126,Description_3126,200,00,35,4,1
Product_3127,Description_3127,61,00,55,4,2
Product_3128,Description_3128,318,00,53,3,2
Product_3129,Description_3129,70,00,64,3,1
Product_3130,Description_3130,126,00,54,3,2
Product_3131,Description_3131,447,00,61,2,1
Product_3132,Description_3132,69,00,17,3,1
Product_3133,Description_3133,282,00,66,4,2
Product_3134,Description_3134,180,00,83,3,2
Product_3135,Description_3135,36,00,80,1,1
Product_3136,Description_3136,382,00,39,3,1
Product_3137,Description_3137,352,00,82,1,2
Product_3138,Description_3138,43,00,49,3,2
Product_3139,Description_3139,93,00,51,1,1
Product_3140,Description_3140,388,00,39,1,1
Product_3141,Description_3141,188,00,18,4,1
Product_3142,Description_3142,12,00,78,3,1
Product_3143,Description_3143,103,00,93,1,2
Product_3144,Description_3144,385,00,98,3,2
Product_3145,Description_3145,309,00,51,3,2
Product_3146,Description_3146,337,00,72,3,2
Product_3147,Description_3147,467,00,66,4,2
Product_3148,Description_3148,167,00,80,3,1
Product_3149,Description_3149,268,00,65,3,2
Product_3150,Description_3150,146,00,60,4,2
Product_3151,Description_3151,289,00,97,1,2
Product_3152,Description_3152,72,00,95,4,1
Product_3153,Description_3153,11,00,14,2,2
Product_3154,Description_3154,484,00,26,3,2
Product_3155,Description_3155,415,00,40,1,1
Product_3156,Description_3156,489,00,23,4,2
Product_3157,Description_3157,382,00,95,3,2
Product_3158,Description_3158,324,00,10,3,1
Product_3159,Description_3159,469,00,87,4,2
Product_3160,Description_3160,426,00,23,1,1
Product_3161,Description_3161,330,00,6,3,2
Product_3162,Description_3162,283,00,84,3,1
Product_3163,Description_3163,212,00,37,4,1
Product_3164,Description_3164,460,00,69,1,1
Product_3165,Description_3165,24,00,17,3,2
Product_3166,Description_3166,471,00,38,2,2
Product_3167,Description_3167,288,00,18,1,1
Product_3168,Description_3168,104,00,27,1,1
Product_3169,Description_3169,21,00,2,1,2
Product_3170,Description_3170,400,00,8,3,1
Product_3171,Description_3171,256,00,7,4,2
Product_3172,Description_3172,36,00,37,1,2
Product_3173,Description_3173,44,00,77,2,1
Product_3174,Description_3174,416,00,4,4,1
Product_3175,Description_3175,412,00,26,1,1
Product_3176,Description_3176,343,00,67,2,2
Product_3177,Description_3177,163,00,83,3,2
Product_3178,Description_3178,95,00,58,3,2
Product_3179,Description_3179,334,00,60,3,2
Product_3180,Description_3180,106,00,71,4,1
Product_3181,Description_3181,426,00,1,2,2
Product_3182,Description_3182,298,00,67,4,1
Product_3183,Description_3183,34,00,7,4,2
Product_3184,Description_3184,369,00,45,4,1
Product_3185,Description_3185,442,00,19,3,1
Product_3186,Description_3186,440,00,45,1,1
Product_3187,Description_3187,17,00,35,1,1
Product_3188,Description_3188,318,00,73,4,2
Product_3189,Description_3189,160,00,97,4,2
Product_3190,Description_3190,307,00,71,1,1
Product_3191,Description_3191,236,00,72,1,1
Product_3192,Description_3192,169,00,99,4,2
Product_3193,Description_3193,120,00,80,2,1
Product_3194,Description_3194,77,00,28,2,1
Product_3195,Description_3195,141,00,53,4,2
Product_3196,Description_3196,175,00,33,2,1
Product_3197,Description_3197,292,00,97,3,2
Product_3198,Description_3198,32,00,13,4,1
Product_3199,Description_3199,267,00,78,2,2
Product_3200,Description_3200,308,00,16,2,1
Product_3201,Description_3201,146,00,73,3,1
Product_3202,Description_3202,315,00,57,2,2
Product_3203,Description_3203,359,00,56,1,1
Product_3204,Description_3204,164,00,90,2,1
Product_3205,Description_3205,456,00,94,1,2
Product_3206,Description_3206,493,00,2,2,1
Product_3207,Description_3207,459,00,5,3,1
Product_3208,Description_3208,358,00,73,3,1
Product_3209,Description_3209,241,00,64,4,1
Product_3210,Description_3210,219,00,27,2,1
Product_3211,Description_3211,13,00,60,1,2
Product_3212,Description_3212,177,00,66,4,2
Product_3213,Description_3213,294,00,60,3,1
Product_3214,Description_3214,151,00,19,2,2
Product_3215,Description_3215,417,00,2,1,2
Product_3216,Description_3216,52,00,90,2,1
Product_3217,Description_3217,12,00,64,3,2
Product_3218,Description_3218,57,00,56,4,1
Product_3219,Description_3219,412,00,74,2,1
Product_3220,Description_3220,354,00,76,3,1
Product_3221,Description_3221,388,00,80,4,1
Product_3222,Description_3222,227,00,59,1,2
Product_3223,Description_3223,413,00,13,4,1
Product_3224,Description_3224,105,00,39,3,1
Product_3225,Description_3225,241,00,50,4,1
Product_3226,Description_3226,105,00,59,4,2
Product_3227,Description_3227,262,00,89,1,2
Product_3228,Description_3228,322,00,44,4,1
Product_3229,Description_3229,238,00,97,2,1
Product_3230,Description_3230,378,00,84,4,1
Product_3231,Description_3231,189,00,50,3,2
Product_3232,Description_3232,162,00,34,2,2
Product_3233,Description_3233,359,00,85,3,1
Product_3234,Description_3234,254,00,77,4,1
Product_3235,Description_3235,378,00,57,2,2
Product_3236,Description_3236,409,00,24,1,1
Product_3237,Description_3237,495,00,43,1,2
Product_3238,Description_3238,243,00,40,1,2
Product_3239,Description_3239,307,00,16,4,2
Product_3240,Description_3240,47,00,91,4,2
Product_3241,Description_3241,188,00,31,1,2
Product_3242,Description_3242,499,00,30,3,2
Product_3243,Description_3243,110,00,72,4,2
Product_3244,Description_3244,396,00,95,4,1
Product_3245,Description_3245,125,00,78,4,1
Product_3246,Description_3246,194,00,18,2,2
Product_3247,Description_3247,441,00,2,1,1
Product_3248,Description_3248,261,00,18,3,1
Product_3249,Description_3249,472,00,91,2,2
Product_3250,Description_3250,474,00,29,4,2
Product_3251,Description_3251,34,00,20,1,2
Product_3252,Description_3252,293,00,4,1,2
Product_3253,Description_3253,343,00,20,1,2
Product_3254,Description_3254,475,00,45,4,2
Product_3255,Description_3255,103,00,81,2,1
Product_3256,Description_3256,221,00,34,4,2
Product_3257,Description_3257,289,00,93,4,1
Product_3258,Description_3258,435,00,72,3,2
Product_3259,Description_3259,103,00,26,1,2
Product_3260,Description_3260,322,00,96,4,2
Product_3261,Description_3261,465,00,1,1,1
Product_3262,Description_3262,449,00,5,4,1
Product_3263,Description_3263,443,00,37,4,2
Product_3264,Description_3264,161,00,89,4,2
Product_3265,Description_3265,480,00,13,2,1
Product_3266,Description_3266,73,00,70,3,1
Product_3267,Description_3267,197,00,65,1,1
Product_3268,Description_3268,370,00,50,4,1
Product_3269,Description_3269,451,00,49,4,1
Product_3270,Description_3270,233,00,67,2,1
Product_3271,Description_3271,318,00,78,4,1
Product_3272,Description_3272,34,00,8,1,1
Product_3273,Description_3273,115,00,94,4,1
Product_3274,Description_3274,178,00,39,2,1
Product_3275,Description_3275,304,00,13,1,1
Product_3276,Description_3276,192,00,79,4,1
Product_3277,Description_3277,251,00,79,3,2
Product_3278,Description_3278,129,00,72,2,2
Product_3279,Description_3279,89,00,18,1,1
Product_3280,Description_3280,391,00,13,1,1
Product_3281,Description_3281,394,00,46,4,1
Product_3282,Description_3282,449,00,79,4,1
Product_3283,Description_3283,133,00,38,2,1
Product_3284,Description_3284,407,00,28,4,2
Product_3285,Description_3285,204,00,60,3,2
Product_3286,Description_3286,360,00,15,2,1
Product_3287,Description_3287,306,00,78,1,1
Product_3288,Description_3288,305,00,80,3,1
Product_3289,Description_3289,323,00,58,2,2
Product_3290,Description_3290,208,00,45,1,2
Product_3291,Description_3291,54,00,90,1,2
Product_3292,Description_3292,425,00,11,4,1
Product_3293,Description_3293,130,00,28,4,1
Product_3294,Description_3294,389,00,52,4,1
Product_3295,Description_3295,307,00,74,1,2
Product_3296,Description_3296,443,00,95,1,2
Product_3297,Description_3297,89,00,50,1,2
Product_3298,Description_3298,102,00,5,4,1
Product_3299,Description_3299,230,00,38,3,2
Product_3300,Description_3300,215,00,34,1,2
Product_3301,Description_3301,274,00,77,3,2
Product_3302,Description_3302,419,00,95,3,2
Product_3303,Description_3303,475,00,90,2,1
Product_3304,Description_3304,414,00,43,1,1
Product_3305,Description_3305,457,00,74,3,2
Product_3306,Description_3306,354,00,48,1,2
Product_3307,Description_3307,454,00,11,3,1
Product_3308,Description_3308,307,00,69,2,2
Product_3309,Description_3309,98,00,90,3,1
Product_3310,Description_3310,310,00,39,1,1
Product_3311,Description_3311,414,00,87,2,2
Product_3312,Description_3312,320,00,22,2,2
Product_3313,Description_3313,499,00,47,1,2
Product_3314,Description_3314,97,00,52,4,1
Product_3315,Description_3315,306,00,86,1,1
Product_3316,Description_3316,361,00,19,3,1
Product_3317,Description_3317,206,00,12,3,2
Product_3318,Description_3318,167,00,55,2,1
Product_3319,Description_3319,10,00,72,2,1
Product_3320,Description_3320,313,00,11,2,2
Product_3321,Description_3321,460,00,49,4,2
Product_3322,Description_3322,488,00,17,2,2
Product_3323,Description_3323,275,00,78,1,1
Product_3324,Description_3324,462,00,58,2,2
Product_3325,Description_3325,146,00,52,1,1
Product_3326,Description_3326,210,00,51,2,2
Product_3327,Description_3327,107,00,50,3,1
Product_3328,Description_3328,132,00,20,3,2
Product_3329,Description_3329,252,00,61,4,2
Product_3330,Description_3330,271,00,55,3,2
Product_3331,Description_3331,418,00,90,2,2
Product_3332,Description_3332,126,00,47,4,1
Product_3333,Description_3333,54,00,22,1,2
Product_3334,Description_3334,380,00,46,3,1
Product_3335,Description_3335,429,00,95,1,2
Product_3336,Description_3336,106,00,63,1,1
Product_3337,Description_3337,252,00,72,3,1
Product_3338,Description_3338,225,00,91,3,2
Product_3339,Description_3339,344,00,39,2,2
Product_3340,Description_3340,277,00,89,1,1
Product_3341,Description_3341,481,00,79,1,1
Product_3342,Description_3342,291,00,50,2,2
Product_3343,Description_3343,266,00,53,4,1
Product_3344,Description_3344,198,00,17,2,1
Product_3345,Description_3345,445,00,82,3,2
Product_3346,Description_3346,129,00,47,1,1
Product_3347,Description_3347,360,00,28,1,1
Product_3348,Description_3348,284,00,17,3,1
Product_3349,Description_3349,40,00,99,3,2
Product_3350,Description_3350,29,00,41,3,1
Product_3351,Description_3351,120,00,89,2,2
Product_3352,Description_3352,439,00,49,3,2
Product_3353,Description_3353,384,00,68,3,1
Product_3354,Description_3354,50,00,10,1,2
Product_3355,Description_3355,339,00,47,3,2
Product_3356,Description_3356,352,00,77,1,1
Product_3357,Description_3357,335,00,95,1,1
Product_3358,Description_3358,385,00,15,3,1
Product_3359,Description_3359,386,00,2,1,1
Product_3360,Description_3360,162,00,8,3,1
Product_3361,Description_3361,302,00,1,1,1
Product_3362,Description_3362,195,00,88,4,2
Product_3363,Description_3363,418,00,22,3,2
Product_3364,Description_3364,486,00,37,2,1
Product_3365,Description_3365,172,00,84,1,1
Product_3366,Description_3366,208,00,60,2,1
Product_3367,Description_3367,481,00,11,2,1
Product_3368,Description_3368,117,00,20,2,1
Product_3369,Description_3369,232,00,77,3,2
Product_3370,Description_3370,164,00,37,1,1
Product_3371,Description_3371,22,00,77,4,2
Product_3372,Description_3372,326,00,99,4,2
Product_3373,Description_3373,351,00,18,1,2
Product_3374,Description_3374,246,00,51,1,1
Product_3375,Description_3375,301,00,98,3,1
Product_3376,Description_3376,397,00,23,3,1
Product_3377,Description_3377,318,00,18,1,2
Product_3378,Description_3378,245,00,69,2,1
Product_3379,Description_3379,192,00,42,3,1
Product_3380,Description_3380,77,00,44,1,1
Product_3381,Description_3381,80,00,29,1,1
Product_3382,Description_3382,327,00,71,4,2
Product_3383,Description_3383,297,00,39,4,1
Product_3384,Description_3384,180,00,61,3,2
Product_3385,Description_3385,76,00,84,2,2
Product_3386,Description_3386,352,00,72,2,1
Product_3387,Description_3387,295,00,47,1,2
Product_3388,Description_3388,24,00,81,2,2
Product_3389,Description_3389,335,00,58,1,1
Product_3390,Description_3390,86,00,20,1,1
Product_3391,Description_3391,289,00,40,2,2
Product_3392,Description_3392,111,00,6,4,1
Product_3393,Description_3393,100,00,78,3,2
Product_3394,Description_3394,126,00,20,4,2
Product_3395,Description_3395,496,00,6,2,2
Product_3396,Description_3396,388,00,83,3,1
Product_3397,Description_3397,273,00,42,2,2
Product_3398,Description_3398,102,00,56,4,2
Product_3399,Description_3399,78,00,92,3,2
Product_3400,Description_3400,391,00,8,1,2
Product_3401,Description_3401,174,00,95,1,1
Product_3402,Description_3402,342,00,49,4,1
Product_3403,Description_3403,174,00,7,3,1
Product_3404,Description_3404,201,00,41,2,2
Product_3405,Description_3405,124,00,27,1,2
Product_3406,Description_3406,434,00,47,2,1
Product_3407,Description_3407,468,00,75,1,1
Product_3408,Description_3408,17,00,51,2,1
Product_3409,Description_3409,32,00,74,1,2
Product_3410,Description_3410,438,00,95,4,1
Product_3411,Description_3411,155,00,32,1,1
Product_3412,Description_3412,88,00,96,1,1
Product_3413,Description_3413,320,00,94,2,2
Product_3414,Description_3414,400,00,21,2,1
Product_3415,Description_3415,186,00,46,3,2
Product_3416,Description_3416,169,00,68,1,2
Product_3417,Description_3417,60,00,49,3,2
Product_3418,Description_3418,107,00,24,3,2
Product_3419,Description_3419,458,00,3,2,2
Product_3420,Description_3420,216,00,35,3,2
Product_3421,Description_3421,157,00,96,3,1
Product_3422,Description_3422,210,00,28,1,1
Product_3423,Description_3423,336,00,79,4,2
Product_3424,Description_3424,372,00,65,3,1
Product_3425,Description_3425,445,00,8,3,2
Product_3426,Description_3426,144,00,39,2,2
Product_3427,Description_3427,49,00,8,4,1
Product_3428,Description_3428,248,00,32,3,2
